eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,eDbV2XPtType,usV2xGroupId,unTotalPacketCrc32
eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,eDbV2XPtType,usV2xGroupId,unTotalPacketCrc32
1,31,20120002,2024080615333440436,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333440436,0,5915,20,20,0,0,100,37.396132,127.109128,66.006256,5964,64,0,95,0,0,0xab4cb2f
1,31,20120002,2024080615333450449,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333450449,0,5915,20,20,0,0,100,37.396132,127.109128,66.006660,5965,65,0,95,0,0,0x49a7dc23
1,31,20120002,2024080615333460462,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333460462,0,5915,20,20,0,0,100,37.396132,127.109128,66.007120,5966,66,0,95,0,0,0x5745837
1,31,20120002,2024080615333470475,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333470475,0,5915,20,20,0,0,100,37.396132,127.109128,66.008208,5967,67,0,95,0,0,0xaa431d6e
1,31,20120002,2024080615333480488,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333480488,0,5915,20,20,0,0,100,37.396132,127.109128,66.009552,5968,68,0,95,0,0,0x1d5f90f9
1,31,20120002,2024080615333490503,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333490503,0,5915,20,20,0,0,100,37.396132,127.109128,66.010880,5969,69,0,95,0,0,0x4a283c95
1,31,20120002,2024080615333500517,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333500517,0,5915,20,20,0,0,100,37.396132,127.109128,66.010880,5970,70,0,95,0,0,0xb723f255
1,31,20120002,2024080615333510529,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333510529,0,5915,20,20,0,0,100,37.396132,127.109128,66.010924,5971,71,0,95,0,0,0xcdb46cbb
1,31,20120002,2024080615333520543,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333520543,0,5915,20,20,0,0,100,37.396132,127.109128,66.010032,5972,72,0,95,0,0,0x7db3ffc2
1,31,20120002,2024080615333530556,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333530556,0,5915,20,20,0,0,100,37.396132,127.109128,66.008760,5973,73,0,95,0,0,0x54fddc29
1,31,20120002,2024080615333540570,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333540570,0,5915,20,20,0,0,100,37.396132,127.109128,66.007368,5974,74,0,95,0,0,0xf01f3661
1,31,20120002,2024080615333550583,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333550583,0,5915,20,20,0,0,100,37.396132,127.109128,66.005728,5975,75,0,95,0,0,0xa25c8f7d
1,31,20120002,2024080615333560595,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333560595,0,5915,20,20,0,0,100,37.396132,127.109128,66.003944,5976,76,0,95,0,0,0x3c77c595
1,31,20120002,2024080615333570608,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333570608,0,5915,20,20,0,0,100,37.396132,127.109128,66.002580,5977,77,0,95,0,0,0xdee1552f
1,31,20120002,2024080615333580620,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333580620,0,5915,20,20,0,0,100,37.396132,127.109128,66.001288,5978,78,0,95,0,0,0x1bab96fb
1,31,20120002,2024080615333590634,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333590634,0,5915,20,20,0,0,100,37.396132,127.109128,65.999960,5979,79,0,95,0,0,0x8f9ddb9d
1,31,20120002,2024080615333600648,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333600648,0,5915,20,20,0,0,100,37.396132,127.109128,65.998392,5980,80,0,95,0,0,0xdcd77fb6
1,31,20120002,2024080615333610661,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333610661,0,5915,20,20,0,0,100,37.396132,127.109128,65.997056,5981,81,0,95,0,0,0x2fe7b453
1,31,20120002,2024080615333620673,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333620673,0,5915,20,20,0,0,100,37.396132,127.109128,65.996468,5982,82,0,95,0,0,0x63e3f883
1,31,20120002,2024080615333630685,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333630685,0,5915,20,20,0,0,100,37.396132,127.109128,65.996208,5983,83,0,95,0,0,0x2d011972
1,31,20120002,2024080615333640698,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333640698,0,5915,20,20,0,0,100,37.396132,127.109128,65.995676,5984,84,0,95,0,0,0xbd7a0527
1,31,20120002,2024080615333650710,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333650710,0,5915,20,20,0,0,100,37.396132,127.109128,65.994592,5985,85,0,95,0,0,0x13c8b153
1,31,20120002,2024080615333660722,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333660722,0,5915,20,20,0,0,100,37.396132,127.109128,65.993684,5986,86,0,95,0,0,0x4bd3d725
1,31,20120002,2024080615333670734,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333670734,0,5915,20,20,0,0,100,37.396132,127.109128,65.992836,5987,87,0,95,0,0,0x92dd9cd3
1,31,20120002,2024080615333680746,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333680746,0,5915,20,20,0,0,100,37.396132,127.109128,65.992164,5988,88,0,95,0,0,0x6522bc40
1,31,20120002,2024080615333690758,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333690758,0,5915,20,20,0,0,100,37.396132,127.109128,65.991424,5989,89,0,95,0,0,0xce547669
1,31,20120002,2024080615333700772,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333700772,0,5915,20,20,0,0,100,37.396132,127.109128,65.990028,5990,90,0,95,0,0,0x92fb5218
1,31,20120002,2024080615333710784,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333710784,0,5915,20,20,0,0,100,37.396132,127.109128,65.988564,5991,91,0,95,0,0,0x4076a08b
1,31,20120002,2024080615333720797,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333720797,0,5915,20,20,0,0,100,37.396132,127.109128,65.987588,5992,92,0,95,0,0,0x28ee088f
1,31,20120002,2024080615333730808,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333730808,0,5915,20,20,0,0,100,37.396132,127.109128,65.987036,5993,93,0,95,0,0,0xdce588e3
1,31,20120002,2024080615333740820,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333740820,0,5915,20,20,0,0,100,37.396132,127.109128,65.986620,5994,94,0,95,0,0,0x85df4dc0
1,31,20120002,2024080615333750831,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333750831,0,5915,20,20,0,0,100,37.396132,127.109128,65.986236,5995,95,0,95,0,0,0xe60f29ac
1,31,20120002,2024080615333760841,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333760841,0,5915,20,20,0,0,100,37.396132,127.109128,65.985800,5996,96,0,95,0,0,0xdab79cb
1,31,20120002,2024080615333770854,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333770854,0,5915,20,20,0,0,100,37.396132,127.109128,65.984224,5997,97,0,95,0,0,0xc8ef1edf
1,31,20120002,2024080615333780866,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333780866,0,5915,20,20,0,0,100,37.396132,127.109128,65.982292,5998,98,0,95,0,0,0x970ee9ac
1,31,20120002,2024080615333790874,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333790874,0,5915,20,20,0,0,100,37.396132,127.109128,65.981192,5999,99,0,95,0,0,0x768d304c
1,31,20120002,2024080615333800887,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333800887,0,5915,20,20,0,0,100,37.396132,127.109128,65.982492,6000,100,0,95,0,0,0xa4101401
1,31,20120002,2024080615333810898,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333810898,0,5915,20,20,0,0,100,37.396132,127.109128,65.983804,6001,1,0,95,0,0,0x24c83c2b
1,31,20120002,2024080615333820911,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333820911,0,5915,20,20,0,0,100,37.396132,127.109128,65.985136,6002,2,0,95,0,0,0xa1083599
1,31,20120002,2024080615333830925,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333830925,0,5915,20,20,0,0,100,37.396132,127.109128,65.986220,6003,3,0,95,0,0,0xe05858be
1,31,20120002,2024080615333840937,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333840937,0,5915,20,20,0,0,100,37.396132,127.109128,65.986464,6004,4,0,95,0,0,0x7b3a2ba2
1,31,20120002,2024080615333850949,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333850949,0,5915,20,20,0,0,100,37.396132,127.109128,65.985604,6005,5,0,95,0,0,0x27a03ec1
1,31,20120002,2024080615333860962,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333860962,0,5915,20,20,0,0,100,37.396132,127.109128,65.985108,6006,6,0,95,0,0,0x651f38e0
1,31,20120002,2024080615333870974,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333870974,0,5915,20,20,0,0,100,37.396132,127.109128,65.984620,6007,7,0,95,0,0,0x8a65853c
1,31,20120002,2024080615333880985,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333880985,0,5915,20,20,0,0,100,37.396132,127.109128,65.984224,6008,8,0,95,0,0,0xa325ee32
1,31,20120002,2024080615333890997,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333890997,0,5915,20,20,0,0,100,37.396132,127.109128,65.984184,6009,9,0,95,0,0,0xcbc51b13
1,31,20120002,2024080615333901008,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333901008,0,5915,20,20,0,0,100,37.396132,127.109128,65.984816,6010,10,0,95,0,0,0xcf82b506
1,31,20120002,2024080615333911020,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333911020,0,5915,20,20,0,0,100,37.396132,127.109128,65.985420,6011,11,0,95,0,0,0x1c9cdc34
1,31,20120002,2024080615333921032,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333921032,0,5915,20,20,0,0,100,37.396132,127.109128,65.986656,6012,12,0,95,0,0,0x524a4122
1,31,20120002,2024080615333931046,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333931046,0,5915,20,20,0,0,100,37.396132,127.109128,65.988008,6013,13,0,95,0,0,0xc7a50b50
1,31,20120002,2024080615333941059,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333941059,0,5915,20,20,0,0,100,37.396132,127.109128,65.989496,6014,14,0,95,0,0,0xab216b2f
1,31,20120002,2024080615333951070,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333951070,0,5915,20,20,0,0,100,37.396132,127.109128,65.990792,6015,15,0,95,0,0,0x8fe3ee6f
1,31,20120002,2024080615333961084,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333961084,0,5915,20,20,0,0,100,37.396132,127.109128,65.992256,6016,16,0,95,0,0,0x21ea26cb
1,31,20120002,2024080615333971098,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333971098,0,5915,20,20,0,0,100,37.396132,127.109128,65.994416,6017,17,0,95,0,0,0x9e2ed922
1,31,20120002,2024080615333981110,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333981110,0,5915,20,20,0,0,100,37.396132,127.109128,65.996552,6018,18,0,95,0,0,0x818c0292
1,31,20120002,2024080615333991123,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615333991123,0,5915,20,20,0,0,100,37.396132,127.109128,65.998452,6019,19,0,95,0,0,0xafc8024f
1,31,20120002,2024080615334001135,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334001135,0,5915,20,20,0,0,100,37.396132,127.109128,65.999108,6020,20,0,95,0,0,0x6ffd7e47
1,31,20120002,2024080615334011147,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334011147,0,5915,20,20,0,0,100,37.396132,127.109128,65.999764,6021,21,0,95,0,0,0x1af313c
1,31,20120002,2024080615334021160,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334021160,0,5915,20,20,0,0,100,37.396132,127.109128,66.000044,6022,22,0,95,0,0,0x16f12669
1,31,20120002,2024080615334031173,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334031173,0,5915,20,20,0,0,100,37.396132,127.109128,66.000168,6023,23,0,95,0,0,0xd641246d
1,31,20120002,2024080615334041185,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334041185,0,5915,20,20,0,0,100,37.396132,127.109128,65.999772,6024,24,0,95,0,0,0x28ac2f6d
1,31,20120002,2024080615334051197,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334051197,0,5915,20,20,0,0,100,37.396132,127.109128,65.997736,6025,25,0,95,0,0,0x8d40c570
1,31,20120002,2024080615334061208,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334061208,0,5915,20,20,0,0,100,37.396132,127.109128,65.995972,6026,26,0,95,0,0,0x784ce2f
1,31,20120002,2024080615334071220,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334071220,0,5915,20,20,0,0,100,37.396132,127.109128,65.994936,6027,27,0,95,0,0,0x46289608
1,31,20120002,2024080615334081233,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334081233,0,5915,20,20,0,0,100,37.396132,127.109128,65.993608,6028,28,0,95,0,0,0xc7619250
1,31,20120002,2024080615334091246,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334091246,0,5915,20,20,0,0,100,37.396132,127.109128,65.992608,6029,29,0,95,0,0,0x29b72e5d
1,31,20120002,2024080615334101260,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334101260,0,5915,20,20,0,0,100,37.396132,127.109128,65.992356,6030,30,0,95,0,0,0x7edcc35c
1,31,20120002,2024080615334111275,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334111275,0,5915,20,20,0,0,100,37.396132,127.109128,65.992164,6031,31,0,95,0,0,0x4d5f5fac
1,31,20120002,2024080615334121289,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334121289,0,5915,20,20,0,0,100,37.396132,127.109128,65.992876,6032,32,0,95,0,0,0xe61fe1da
1,31,20120002,2024080615334131304,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334131304,0,5915,20,20,0,0,100,37.396132,127.109128,65.993948,6033,33,0,95,0,0,0x76ba174c
1,31,20120002,2024080615334141319,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334141319,0,5915,20,20,0,0,100,37.396132,127.109128,65.995408,6034,34,0,95,0,0,0xf3a09985
1,31,20120002,2024080615334151333,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334151333,0,5915,20,20,0,0,100,37.396132,127.109128,65.997536,6035,35,0,95,0,0,0x9b388f60
1,31,20120002,2024080615334161347,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334161347,0,5915,20,20,0,0,100,37.396132,127.109128,65.999856,6036,36,0,95,0,0,0xcd89137a
1,31,20120002,2024080615334171361,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334171361,0,5915,20,20,0,0,100,37.396132,127.109128,66.001280,6037,37,0,95,0,0,0x4172396
1,31,20120002,2024080615334181375,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334181375,0,5915,20,20,0,0,100,37.396132,127.109128,66.002364,6038,38,0,95,0,0,0x77f30770
1,31,20120002,2024080615334191389,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334191389,0,5915,20,20,0,0,100,37.396132,127.109128,66.003448,6039,39,0,95,0,0,0x602e48b3
1,31,20120002,2024080615334201402,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334201402,0,5915,20,20,0,0,100,37.396132,127.109128,66.004068,6040,40,0,95,0,0,0x3b6daab9
1,31,20120002,2024080615334211416,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334211416,0,5915,20,20,0,0,100,37.396132,127.109128,66.004760,6041,41,0,95,0,0,0x2241be54
1,31,20120002,2024080615334221430,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334221430,0,5915,20,20,0,0,100,37.396132,127.109128,66.005372,6042,42,0,95,0,0,0xde08c953
1,31,20120002,2024080615334231444,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334231444,0,5915,20,20,0,0,100,37.396132,127.109128,66.005944,6043,43,0,95,0,0,0xab387da9
1,31,20120002,2024080615334241458,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334241458,0,5915,20,20,0,0,100,37.396132,127.109128,66.006804,6044,44,0,95,0,0,0xe0759809
1,31,20120002,2024080615334251472,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334251472,0,5915,20,20,0,0,100,37.396132,127.109128,66.008200,6045,45,0,95,0,0,0xfc967d54
1,31,20120002,2024080615334261486,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334261486,0,5915,20,20,0,0,100,37.396132,127.109128,66.009568,6046,46,0,95,0,0,0x222fe090
1,31,20120002,2024080615334271501,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334271501,0,5915,20,20,0,0,100,37.396132,127.109128,66.010748,6047,47,0,95,0,0,0xa52d9fa
1,31,20120002,2024080615334281515,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334281515,0,5915,20,20,0,0,100,37.396132,127.109128,66.011712,6048,48,0,95,0,0,0xcfe9c832
1,31,20120002,2024080615334291530,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334291530,0,5915,20,20,0,0,100,37.396132,127.109128,66.012636,6049,49,0,95,0,0,0x6ea7fb10
1,31,20120002,2024080615334301545,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334301545,0,5915,20,20,0,0,100,37.396132,127.109128,66.013016,6050,50,0,95,0,0,0x853d845f
1,31,20120002,2024080615334311559,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334311559,0,5915,20,20,0,0,100,37.396132,127.109128,66.013512,6051,51,0,95,0,0,0xdc84e71d
1,31,20120002,2024080615334321571,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334321571,0,5915,20,20,0,0,100,37.396132,127.109128,66.013648,6052,52,0,95,0,0,0x64d15ab5
1,31,20120002,2024080615334331582,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334331582,0,5915,20,20,0,0,100,37.396132,127.109128,66.013388,6053,53,0,95,0,0,0x87376170
1,31,20120002,2024080615334341594,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334341594,0,5915,20,20,0,0,100,37.396132,127.109128,66.013380,6054,54,0,95,0,0,0x27025dc0
1,31,20120002,2024080615334351611,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334351611,0,5915,20,20,0,0,100,37.396132,127.109128,66.013872,6055,55,0,95,0,0,0xaeacba84
1,31,20120002,2024080615334361626,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334361626,0,5915,20,20,0,0,100,37.396132,127.109128,66.014380,6056,56,0,95,0,0,0x7479bb94
1,31,20120002,2024080615334371640,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334371640,0,5915,20,20,0,0,100,37.396132,127.109128,66.015296,6057,57,0,95,0,0,0xa4bc59b
1,31,20120002,2024080615334381654,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334381654,0,5915,20,20,0,0,100,37.396132,127.109128,66.016236,6058,58,0,95,0,0,0x7e022074
1,31,20120002,2024080615334391668,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334391668,0,5915,20,20,0,0,100,37.396132,127.109128,66.016992,6059,59,0,95,0,0,0x91ec026b
1,31,20120002,2024080615334401683,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334401683,0,5915,20,20,0,0,100,37.396132,127.109128,66.016640,6060,60,0,95,0,0,0xb408d207
1,31,20120002,2024080615334411698,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334411698,0,5915,20,20,0,0,100,37.396132,127.109128,66.016372,6061,61,0,95,0,0,0x6e57944e
1,31,20120002,2024080615334421712,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334421712,0,5915,20,20,0,0,100,37.396132,127.109128,66.016684,6062,62,0,95,0,0,0x52de6e2e
1,31,20120002,2024080615334431726,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334431726,0,5915,20,20,0,0,100,37.396132,127.109128,66.016968,6063,63,0,95,0,0,0x96ef95ac
1,31,20120002,2024080615334441739,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334441739,0,5915,20,20,0,0,100,37.396132,127.109128,66.016968,6064,64,0,95,0,0,0x391bf4a8
1,31,20120002,2024080615334451753,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334451753,0,5915,20,20,0,0,100,37.396132,127.109128,66.015932,6065,65,0,95,0,0,0x9b5a7f83
1,31,20120002,2024080615334461767,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334461767,0,5915,20,20,0,0,100,37.396132,127.109128,66.014868,6066,66,0,95,0,0,0xf192e482
1,31,20120002,2024080615334471781,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334471781,0,5915,20,20,0,0,100,37.396132,127.109128,66.013152,6067,67,0,95,0,0,0x8785cf6f
1,31,20120002,2024080615334481796,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334481796,0,5915,20,20,0,0,100,37.396132,127.109128,66.011368,6068,68,0,95,0,0,0x687ba4bf
1,31,20120002,2024080615334491809,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334491809,0,5915,20,20,0,0,100,37.396132,127.109128,66.009888,6069,69,0,95,0,0,0x39cd94c3
1,31,20120002,2024080615334501823,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334501823,0,5915,20,20,0,0,100,37.396132,127.109128,66.009428,6070,70,0,95,0,0,0x9e574072
1,31,20120002,2024080615334511837,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334511837,0,5915,20,20,0,0,100,37.396132,127.109128,66.009012,6071,71,0,95,0,0,0xe8b89fe2
1,31,20120002,2024080615334521852,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334521852,0,5915,20,20,0,0,100,37.396132,127.109128,66.010140,6072,72,0,95,0,0,0xc6da6525
1,31,20120002,2024080615334531865,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334531865,0,5915,20,20,0,0,100,37.396132,127.109128,66.011924,6073,73,0,95,0,0,0xf77e299b
1,31,20120002,2024080615334541878,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334541878,0,5915,20,20,0,0,100,37.396132,127.109128,66.013368,6074,74,0,95,0,0,0x485a87b6
1,31,20120002,2024080615334551890,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334551890,0,5915,20,20,0,0,100,37.396132,127.109128,66.014320,6075,75,0,95,0,0,0xb6b9823e
1,31,20120002,2024080615334561901,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334561901,0,5915,20,20,0,0,100,37.396132,127.109128,66.015192,6076,76,0,95,0,0,0x96892fc2
1,31,20120002,2024080615334571913,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334571913,0,5915,20,20,0,0,100,37.396132,127.109128,66.015648,6077,77,0,95,0,0,0x506fe094
1,31,20120002,2024080615334581927,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334581927,0,5915,20,20,0,0,100,37.396132,127.109128,66.015976,6078,78,0,95,0,0,0xabf605e4
1,31,20120002,2024080615334591939,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334591939,0,5915,20,20,0,0,100,37.396132,127.109128,66.016016,6079,79,0,95,0,0,0x1ecd025
1,31,20120002,2024080615334601951,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334601951,0,5915,20,20,0,0,100,37.396132,127.109128,66.014740,6080,80,0,95,0,0,0x2fd0f419
1,31,20120002,2024080615334611963,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334611963,0,5915,20,20,0,0,100,37.396132,127.109128,66.013640,6081,81,0,95,0,0,0x4d4d3eac
1,31,20120002,2024080615334621976,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334621976,0,5915,20,20,0,0,100,37.396132,127.109128,66.012544,6082,82,0,95,0,0,0xa71068de
1,31,20120002,2024080615334631989,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334631989,0,5915,20,20,0,0,100,37.396132,127.109128,66.011108,6083,83,0,95,0,0,0xa24f98c1
1,31,20120002,2024080615334642004,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334642004,0,5915,20,20,0,0,100,37.396132,127.109128,66.010080,6084,84,0,95,0,0,0xccf9c366
1,31,20120002,2024080615334652019,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334652019,0,5915,20,20,0,0,100,37.396132,127.109128,66.010008,6085,85,0,95,0,0,0x6ca1e8cd
1,31,20120002,2024080615334662034,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334662034,0,5915,20,20,0,0,100,37.396132,127.109128,66.010008,6086,86,0,95,0,0,0xade3b3f1
1,31,20120002,2024080615334672046,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334672046,0,5915,20,20,0,0,100,37.396132,127.109128,66.010764,6087,87,0,95,0,0,0xdc2fe19a
1,31,20120002,2024080615334682062,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334682062,0,5915,20,20,0,0,100,37.396132,127.109128,66.011604,6088,88,0,95,0,0,0xc40066ee
1,31,20120002,2024080615334692074,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334692074,0,5915,20,20,0,0,100,37.396132,127.109128,66.012184,6089,89,0,95,0,0,0xbbfa3960
1,31,20120002,2024080615334702088,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334702088,0,5915,20,20,0,0,100,37.396132,127.109128,66.011984,6090,90,0,95,0,0,0x387e91d0
1,31,20120002,2024080615334712101,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334712101,0,5915,20,20,0,0,100,37.396132,127.109128,66.011856,6091,91,0,95,0,0,0xee271f24
1,31,20120002,2024080615334722116,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334722116,0,5915,20,20,0,0,100,37.396132,127.109128,66.012160,6092,92,0,95,0,0,0x73fca31e
1,31,20120002,2024080615334732129,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615334732129,0,5915,20,20,0,0,100,37.396132,127.109128,66.012488,6093,93,0,95,0,0,0x30bf5285
