eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052414030301676,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030295581,2022042906263823136,2024052414030301676,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.271312,9624,24,0,0,0x17b67eb7,2024052414030296552,2022042902595486502,9223372036854775807,971,-3668336634,7199319622824474131,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.271312,0,9602,22,99.771,0.229
1,31,23120008,2024052414030311706,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030305515,2022042906263833166,2024052414030311706,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.267656,9625,25,0,0,0x4bbd3dd0,2024052414030305707,2022042902595495652,9223372036854775807,192,-3668337514,7199319622824464101,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.267656,0,9603,22,99.771,0.229
1,31,23120008,2024052414030321736,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030315643,2022042906263843201,2024052414030321736,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.266536,9626,26,0,0,0xdac967e2,2024052414030316121,2022042902595506069,9223372036854775807,478,-3668337132,7199319622824454071,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.266536,0,9604,22,99.771,0.229
1,31,23120008,2024052414030331764,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030325556,2022042906263853233,2024052414030331764,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.267816,9627,27,0,0,0xbd1d0072,2024052414030325803,2022042902595515749,9223372036854775807,247,-3668337484,7199319622824444043,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.267816,0,9605,22,99.771,0.229
1,31,23120008,2024052414030341794,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030335596,2022042906263863267,2024052414030341794,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.268360,9628,28,0,0,0x49355d4e,2024052414030336302,2022042902595526262,9223372036854775807,706,-3668337005,7199319622824434013,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.268360,0,9606,22,99.771,0.229
1,31,23120008,2024052414030351824,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030345633,2022042906263873302,2024052414030351824,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.265184,9629,29,0,0,0xe8fc7dc9,2024052414030346653,2022042902595536603,9223372036854775807,1020,-3668336699,7199319622824423983,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.265184,0,9607,22,99.771,0.229
1,31,23120008,2024052414030361852,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030355747,2022042906263883307,2024052414030361852,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.257608,9630,30,0,0,0x6e163629,2024052414030356120,2022042902595546066,9223372036854775807,373,-3668337241,7199319622824413955,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.257608,0,9608,22,99.771,0.229
1,31,23120008,2024052414030371867,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030365669,2022042906263893330,2024052414030371867,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.262088,9631,31,0,0,0x36ffc754,2024052414030366308,2022042902595556257,9223372036854775807,639,-3668337073,7199319622824403940,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.262088,0,9609,22,99.771,0.229
1,31,23120008,2024052414030381889,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030375690,2022042906263903356,2024052414030381889,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.261648,9632,32,0,0,0xefa5db1c,2024052414030376403,2022042902595566357,9223372036854775807,713,-3668336999,7199319622824393918,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.261648,0,9610,22,99.771,0.229
1,31,23120008,2024052414030391907,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030385698,2022042906263913375,2024052414030391907,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.260128,9633,33,0,0,0x2174aef5,2024052414030386320,2022042902595576268,9223372036854775807,622,-3668337107,7199319622824383900,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.260128,0,9611,22,99.771,0.229
1,31,23120008,2024052414030401923,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030395748,2022042906263923398,2024052414030401923,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.259080,9634,34,0,0,0xe534448b,2024052414030396258,2022042902595586205,9223372036854775807,510,-3668337193,7199319622824373884,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.259080,0,9612,22,99.771,0.229
1,31,23120008,2024052414030411939,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030405752,2022042906263933414,2024052414030411939,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.256224,9635,35,0,0,0x65c995b2,2024052414030406558,2022042902595596522,9223372036854775807,806,-3668336892,7199319622824363868,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.256224,0,9613,22,99.771,0.229
1,31,23120008,2024052414030421956,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030415768,2022042906263943437,2024052414030421956,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.260648,9636,36,0,0,0x3dee384d,2024052414030416771,2022042902595606720,9223372036854775807,1003,-3668336717,7199319622824353851,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.260648,0,9614,22,99.771,0.229
1,31,23120008,2024052414030431972,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030425795,2022042906263953455,2024052414030431972,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.259464,9637,37,0,0,0xb73cab39,2024052414030426157,2022042902595616105,9223372036854775807,362,-3668337350,7199319622824343835,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.259464,0,9615,22,99.771,0.229
1,31,23120008,2024052414030441988,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030435912,2022042906263963475,2024052414030441988,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.258992,9638,38,0,0,0xb9247e72,2024052414030436319,2022042902595626271,9223372036854775807,407,-3668337204,7199319622824333819,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.258992,0,9616,22,99.771,0.229
1,31,23120008,2024052414030452002,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030445940,2022042906263973508,2024052414030452002,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.257176,9639,39,0,0,0x7559145f,2024052414030447009,2022042902595636961,9223372036854775807,1069,-3668336547,7199319622824323805,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.257176,0,9617,22,99.771,0.229
1,31,23120008,2024052414030462015,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030455853,2022042906263983524,2024052414030462015,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.255160,9640,40,0,0,0x14b9e051,2024052414030456758,2022042902595646710,9223372036854775807,905,-3668336814,7199319622824313792,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.255160,0,9618,22,99.771,0.229
1,31,23120008,2024052414030472028,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030465863,2022042906263993547,2024052414030472028,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.255024,9641,41,0,0,0x60736a3,2024052414030466620,2022042902595656568,9223372036854775807,757,-3668336979,7199319622824303779,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.255024,0,9619,22,99.771,0.229
1,31,23120008,2024052414030482046,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030475907,2022042906264003579,2024052414030482046,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.253744,9642,42,0,0,0x1a383844,2024052414030476770,2022042902595666724,9223372036854775807,863,-3668336855,7199319622824293761,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.253744,0,9620,22,99.771,0.229
1,31,23120008,2024052414030492075,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030485929,2022042906264013609,2024052414030492075,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.254696,9643,43,0,0,0xd1af8b8,2024052414030486352,2022042902595676303,9223372036854775807,423,-3668337306,7199319622824283732,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.254696,0,9621,22,99.771,0.229
1,31,23120008,2024052414030502105,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030495961,2022042906264023644,2024052414030502105,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.253296,9644,44,0,0,0x437bbed5,2024052414030496463,2022042902595686416,9223372036854775807,502,-3668337228,7199319622824273702,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.253296,0,9622,22,99.771,0.229
