eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,eChannel,sPower,eBandwidth,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024042417382359348,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382359348,0,180,20,2,100,0.000000,0.000000,0.000000,173,73,0,0,0x1b24423
1,31,23040015,2024042417382369361,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382369361,0,180,20,2,100,0.000000,0.000000,0.000000,174,74,0,0,0xe6705edd
1,31,23040015,2024042417382379374,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382379374,0,180,20,2,100,0.000000,0.000000,0.000000,175,75,0,0,0x114e6def
1,31,23040015,2024042417382389386,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382389386,0,180,20,2,100,0.000000,0.000000,0.000000,176,76,0,0,0x6bec8548
1,31,23040015,2024042417382399399,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382399399,0,180,20,2,100,0.000000,0.000000,0.000000,177,77,0,0,0x42be7e04
1,31,23040015,2024042417382409412,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382409412,0,180,20,2,100,0.000000,0.000000,0.000000,178,78,0,0,0x931e598e
1,31,23040015,2024042417382419425,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382419425,0,180,20,2,100,0.000000,0.000000,0.000000,179,79,0,0,0x2b43ba80
1,31,23040015,2024042417382429437,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382429437,0,180,20,2,100,0.000000,0.000000,0.000000,180,80,0,0,0xec85c57b
1,31,23040015,2024042417382439469,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382439469,0,180,20,2,100,0.000000,0.000000,0.000000,181,81,0,0,0x6312a91c
1,31,23040015,2024042417382449500,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382449500,0,180,20,2,100,0.000000,0.000000,0.000000,182,82,0,0,0x7761d652
1,31,23040015,2024042417382459532,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382459532,0,180,20,2,100,0.000000,0.000000,0.000000,183,83,0,0,0x2a58c7a5
1,31,23040015,2024042417382469564,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382469564,0,180,20,2,100,0.000000,0.000000,0.000000,184,84,0,0,0x9f6c5ed
1,31,23040015,2024042417382479595,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382479595,0,180,20,2,100,0.000000,0.000000,0.000000,185,85,0,0,0x20c443a9
1,31,23040015,2024042417382489627,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382489627,0,180,20,2,100,0.000000,0.000000,0.000000,186,86,0,0,0xcc0ed80f
1,31,23040015,2024042417382499659,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382499659,0,180,20,2,100,0.000000,0.000000,0.000000,187,87,0,0,0x1aaf630e
1,31,23040015,2024042417382509685,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382509685,0,180,20,2,100,0.000000,0.000000,0.000000,188,88,0,0,0x18e04dec
1,31,23040015,2024042417382519710,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382519710,0,180,20,2,100,0.000000,0.000000,0.000000,189,89,0,0,0xe5b94424
1,31,23040015,2024042417382529722,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382529722,0,180,20,2,100,0.000000,0.000000,0.000000,190,90,0,0,0xd75dc5cd
1,31,23040015,2024042417382539748,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382539748,0,180,20,2,100,0.000000,0.000000,0.000000,191,91,0,0,0x2b981b8e
1,31,23040015,2024042417382549773,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382549773,0,180,20,2,100,0.000000,0.000000,0.000000,192,92,0,0,0x8fb1f40c
1,31,23040015,2024042417382559799,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382559799,0,180,20,2,100,0.000000,0.000000,0.000000,193,93,0,0,0xa7984cb4
1,31,23040015,2024042417382569824,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382569824,0,180,20,2,100,0.000000,0.000000,0.000000,194,94,0,0,0xc65ef65f
1,31,23040015,2024042417382579850,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382579850,0,180,20,2,100,0.000000,0.000000,0.000000,195,95,0,0,0x72310598
1,31,23040015,2024042417382589876,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382589876,0,180,20,2,100,0.000000,0.000000,0.000000,196,96,0,0,0xc3ceecd9
1,31,23040015,2024042417382599901,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382599901,0,180,20,2,100,0.000000,0.000000,0.000000,197,97,0,0,0xecb4f52b
1,31,23040015,2024042417382609928,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382609928,0,180,20,2,100,0.000000,0.000000,0.000000,198,98,0,0,0xb3c868a6
1,31,23040015,2024042417382619953,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382619953,0,180,20,2,100,0.000000,0.000000,0.000000,199,99,0,0,0x416d9666
1,31,23040015,2024042417382629979,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382629979,0,180,20,2,100,0.000000,0.000000,0.000000,200,100,0,0,0xfe3f1478
1,31,23040015,2024042417382640005,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382640005,0,180,20,2,100,0.000000,0.000000,0.000000,201,1,0,0,0xfd807849
