eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024052115250055626,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250055373,2022042903001683151,2024052115250055626,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.432464,6357,57,0,0,0x24a282cc,2024052115250055906,2022042902500188937,9223372036854775807,533,-501494214,7199319921604720181,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.432464,0,6357,0,100.000,0.000
1,31,23040015,2024052115250065640,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250065425,2022042903001693168,2024052115250065640,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.434600,6358,58,0,0,0x93d8f770,2024052115250066310,2022042902500199334,9223372036854775807,885,-501493834,7199319921604710167,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.434600,0,6358,0,100.000,0.000
1,31,23040015,2024052115250075653,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250075428,2022042903001703179,2024052115250075653,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.434256,6359,59,0,0,0xc8d3318d,2024052115250075961,2022042902500208991,9223372036854775807,533,-501494188,7199319921604700154,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.434256,0,6359,0,100.000,0.000
1,31,23040015,2024052115250085667,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250085430,2022042903001713194,2024052115250085667,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.432476,6360,60,0,0,0xac92459d,2024052115250086013,2022042902500219043,9223372036854775807,583,-501494151,7199319921604690140,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.432476,0,6360,0,100.000,0.000
1,31,23040015,2024052115250095680,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250095471,2022042903001723207,2024052115250095680,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.435532,6361,61,0,0,0x296d1a50,2024052115250096456,2022042902500229486,9223372036854775807,985,-501493721,7199319921604680127,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.435532,0,6361,0,100.000,0.000
1,31,23040015,2024052115250105694,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250105442,2022042903001733224,2024052115250105694,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.435964,6362,62,0,0,0x6dc983c3,2024052115250105657,2022042902500238686,9223372036854775807,215,-501494538,7199319921604670113,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.435964,0,6362,0,100.000,0.000
1,31,23040015,2024052115250115711,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250115477,2022042903001743241,2024052115250115711,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.432156,6363,63,0,0,0x9672e9a3,2024052115250115810,2022042902500248842,9223372036854775807,333,-501494399,7199319921604660096,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.432156,0,6363,0,100.000,0.000
1,31,23040015,2024052115250125726,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250125512,2022042903001753260,2024052115250125726,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.433468,6364,64,0,0,0x8012af31,2024052115250126005,2022042902500259037,9223372036854775807,493,-501494223,7199319921604650081,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.433468,0,6364,0,100.000,0.000
1,31,23040015,2024052115250135742,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250135473,2022042903001763273,2024052115250135742,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.435316,6365,65,0,0,0xbf91feb1,2024052115250136161,2022042902500269192,9223372036854775807,688,-501494081,7199319921604640065,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.435316,0,6365,0,100.000,0.000
1,31,23040015,2024052115250145759,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250145506,2022042903001773289,2024052115250145759,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.433392,6366,66,0,0,0x572bae00,2024052115250146565,2022042902500279598,9223372036854775807,1059,-501493691,7199319921604630048,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.433392,0,6366,0,100.000,0.000
