eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052415372889242,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372886298,2022042908010425029,2024052415372889242,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.779408,12408,8,0,331,0xe64878b2,2024052415372887402,2022042903044330554,2024052415372889720,1104,-4966094475,478,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,278,1,0,0,0,30.674389,37.403504,127.159672,125.779408,0,12402,6,99.951,0.049
1,31,23120008,2024052415372899277,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372896335,2022042908010435065,2024052415372899277,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.780952,12409,9,0,331,0x6eeb90ff,2024052415372897056,2022042903044340217,2024052415372898809,721,-4966094848,-468,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.674389,37.403504,127.159672,125.780952,0,12403,6,99.951,0.049
1,31,23120008,2024052415372909312,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372906366,2022042908010445099,2024052415372909312,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.781560,12410,10,0,331,0x4be73c43,2024052415372907102,2022042903044350256,2024052415372908874,736,-4966094843,-438,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.674389,37.403504,127.159672,125.781560,0,12404,6,99.951,0.049
1,31,23120008,2024052415372919346,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372916389,2022042908010455133,2024052415372919346,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.783992,12411,11,0,331,0x32bbb10,2024052415372917252,2022042903044360406,2024052415372918978,863,-4966094727,-368,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.674389,37.403504,127.159672,125.783992,0,12405,6,99.951,0.049
1,31,23120008,2024052415372929380,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372926442,2022042908010465168,2024052415372929380,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.786584,12412,12,0,331,0xfacb01c,2024052415372927157,2022042903044370312,2024052415372929046,715,-4966094856,-334,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.674389,37.403504,127.159672,125.786584,0,12406,6,99.951,0.049
1,31,23120008,2024052415372939414,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372936483,2022042908010475213,2024052415372939414,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.786832,12413,13,0,331,0x82becf1b,2024052415372937507,2022042903044380663,2024052415372940153,1024,-4966094550,739,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.674389,37.403504,127.159672,125.786832,0,12407,6,99.951,0.049
1,31,23120008,2024052415372949449,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372946523,2022042908010485246,2024052415372949449,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.787696,12414,14,0,331,0xfe9787bf,2024052415372947109,2022042903044390265,2024052415372949212,586,-4966094981,-237,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.674389,37.403504,127.159672,125.787696,0,12408,6,99.951,0.049
1,31,23120008,2024052415372959491,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372956575,2022042908010495289,2024052415372959491,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403508,127.159672,125.789600,12415,15,0,331,0x139e7815,2024052415372957252,2022042903044400406,2024052415372959293,677,-4966094883,-198,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.755966,37.403508,127.159672,125.789600,0,12409,6,99.951,0.049
1,31,23120008,2024052415372969526,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372966610,2022042908010505327,2024052415372969526,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403508,127.159672,125.788888,12416,16,0,331,0x5c2a8f4b,2024052415372967603,2022042903044410760,2024052415372969377,993,-4966094567,-149,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.755966,37.403508,127.159672,125.788888,0,12410,6,99.951,0.049
1,31,23120008,2024052415372979559,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372976663,2022042908010515348,2024052415372979559,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403508,127.159672,125.793840,12417,17,0,331,0x4aa258dc,2024052415372977203,2022042903044420365,2024052415372979459,540,-4966094983,-100,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.755966,37.403508,127.159672,125.793840,0,12411,6,99.951,0.049
1,31,23120008,2024052415372989592,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372986678,2022042908010525385,2024052415372989592,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403508,127.159672,125.792304,12418,18,0,331,0xa8c3e25,2024052415372987053,2022042903044430208,2024052415372989544,375,-4966095177,-48,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.755966,37.403508,127.159672,125.792304,0,12412,6,99.951,0.049
1,31,23120008,2024052415372999625,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372996694,2022042908010535414,2024052415372999625,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403508,127.159672,125.791040,12419,19,0,331,0xba834bb6,2024052415372996903,2022042903044440063,2024052415372998633,209,-4966095351,-992,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.755966,37.403508,127.159672,125.791040,0,12413,6,99.951,0.049
1,31,23120008,2024052415373019691,1,1,9,101,1,1.5,0x1,0x1,128,2024052415373016869,2022042908010555489,2024052415373019691,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403508,127.159672,125.795592,12421,21,0,331,0x1f219714,2024052415373017470,2022042903044460627,2024052415373019792,601,-4966094862,101,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,277,1,0,0,0,30.755966,37.403508,127.159672,125.795592,1,12414,7,99.943,0.057
